Sample_ID,Code,Sample_Date,Sample_Time,Gage_Ht,Temp,pH,Cond,Cl,NO3-N,SO4-S,Na,K,Mg,Ca,NH4-N,PO4-P,DOC,DIC,TDN,TDP,SiO2,DON,ChlorideCode,NitrateCode,SulfateCode,SodiumCode,PotassiumCode,MagnesiumCode,CalciumCode,NH4Code,PO4Code,DOCCode,DICCode,TDNCode,SiO2Code,DONCode,TSS,Turbidity
QPB,35297,2017-08-22,900,20,23.1,7.06,66,8.21,65,0.47,5.5,0.29,2.5,2.69,6,9,0.9,2.36844034,0.11,NA,16.28,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5,NA
QPB,35315,2017-08-29,1320,20,22.9,6.93,67.7,7.35,82,0.53,5.36,0.28,2.62,3.01,NA,NA,1.15,2.625634615,0.13,NA,17.74,0.05,NA,NA,NA,NA,NA,NA,NA,BDL,BDL,NA,NA,NA,NA,NA,3,NA
QPB,35333,2017-09-05,820,18,23,6.74,77.4,8.28,92,0.47,5.97,0.28,2.39,3.04,NA,NA,0.9,3.2751074,0.14,NA,19.55,0.04,NA,NA,NA,NA,NA,NA,NA,BDL,BDL,NA,NA,NA,NA,NA,3.3,NA
QPB,35351,2017-09-12,850,20,23.2,7.03,63.8,7.11,12,0.49,5.08,0.35,1.95,2.78,NA,NA,1.46,2.286779249,NA,NA,15.16,0.04,NA,NA,NA,NA,NA,NA,NA,BDL,BDL,NA,NA,BDL,NA,NA,4.7,NA
QPB,35369,2017-09-18,1030,18,23.4,6.51,82.9,8.14,110,0.43,6.23,0.4,3.08,3.63,6,NA,0.79,3.012942432,0.12,NA,20.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,BDL,NA,NA
QPB,35387,2017-09-26,NA,NA,NA,NA,NA,8.87,146,0.8,7.47,1.82,2.74,5.66,NA,14,0.69,4.066015982,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QPB,35405,2017-10-03,1240,20,23.4,7.03,86.3,10.96,176,0.8,7.17,0.95,2.66,3.07,NA,11,1.18,2.786927924,0.24,NA,19.21,0.06,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,4.8,NA
QPB,35423,2017-10-10,1140,20,23.6,6.47,87.4,10.84,217,0.93,6.81,1.02,3.07,3.41,NA,NA,1.55,2.428457996,0.28,NA,17.81,0.06,NA,NA,NA,NA,NA,NA,NA,BDL,BDL,NA,NA,NA,NA,NA,12.2,NA
QPB,35441,2017-10-17,1000,32,22.9,6.55,62.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QPB,35459,2017-10-24,935,20,22.7,6.82,70.1,8.96,220,0.49,6.49,0.94,2.91,3.26,NA,NA,1.08,2.801183077,0.25,NA,NA,0.03,NA,NA,NA,NA,NA,NA,NA,BDL,BDL,NA,NA,NA,NA,NA,NA,NA
QPB,35477,2017-10-31,1030,16,22.9,6.89,73.9,9.18,141,0.52,6.67,0.86,3.21,3.6,NA,NA,1.18,3.002926787,0.23,NA,20.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,6.6,NA
QPB,35495,2017-11-07,1040,20,22.8,6.65,78,10.91,535,0.75,6.77,1.25,3.12,3.72,NA,11,2.85,2.613032028,0.63,NA,17.33,0.1,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,9.75,NA
QPB,35513,2017-11-14,1035,19,22.6,6.89,70.3,12.39,54,1.05,7.22,0.36,1.12,2.3,5,17,1.86,2.820956587,0.16,NA,19.5,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.45,NA
QPB,35531,2017-11-21,1045,18,22.7,6.86,72.2,9.08,293,0.64,6.7,0.9,2.61,4.43,NA,4,1.16,3.202606609,0.29,NA,20.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.93,NA
QPB,35549,2017-11-28,1020,15,22.3,7.01,73.1,8.62,293,0.62,6.45,0.79,2.7,4.43,NA,NA,0.79,3.328491172,0.27,NA,22.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,12,NA
QPB,35567,2017-12-05,1100,19,22.2,6.97,77.33,13.28,935,1.17,8.84,1.13,3.81,3.94,NA,6,3.58,2.41439663,1.25,NA,16.99,0.32,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,20.97,NA
QPB,35585,2017-12-12,1035,16,21.9,7.03,72.1,10.16,299,0.59,7.21,0.92,3.41,3.66,NA,6,1.57,3.245068981,0.33,NA,21.32,NA,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,BDL,9.4,NA
QPB,35603,2017-12-19,1100,28,22,6.88,73.4,12.26,765,1.05,7.15,1.26,2.75,3.25,NA,NA,4.48,1.398506271,1.16,NA,13.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,57.63,NA
QPB,35621,2017-12-26,1418,24.8,21.8,7,70.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QPB,35639,2018-01-02,1010,19,21.6,6.81,81.31,9.87,361,0.65,6.62,0.81,2.65,3.55,NA,10,1.45,2.580783215,0.38,NA,18.98,NA,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,BDL,10,NA
QPB,35657,2018-01-09,1050,18,21.6,7.01,73.8,10.24,NA,0.73,6.87,0.85,2.89,5.79,NA,10,2.06,2.651177978,0.57,NA,19.39,0.56,NA,BDL,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,14.8,NA
QPB,35675,2018-01-16,1035,18,21.7,6.99,69.2,6.05,138,0.33,4,0.4,1.06,1.83,NA,11,0.99,1.106986472,0.17,NA,17.82,0.03,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,9.1,NA
QPB,35693,2018-01-23,1145,16,21.7,7.05,72.9,9.11,270,0.54,6.7,0.86,3,3.96,14,8,1.02,3.313003531,0.31,NA,21.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BDL,8.4,NA
QPB,35711,2018-01-30,1020,23,21.3,6.76,69.9,9.63,234,0.54,6.59,0.85,2.88,4,12,18,0.92,NA,0.35,NA,18.89,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.4,NA
QPB,35729,2018-02-06,1030,18,21.3,6.89,71.3,11.95,313,0.66,6.9,1.03,2.52,3.52,NA,6,1.29,3.05,0.42,NA,15.27,0.1,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,9.9,NA
QPB,35747,2018-02-13,1109,20,21,6.86,73.4,12.36,440,0.71,6.94,0.89,2.75,3.64,NA,6,1.92,NA,0.48,NA,15.89,NA,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,BDL,13.9,NA
QPB,35765,2018-02-20,1025,23,20.9,6.8,73.3,11.36,383,0.73,6.71,0.85,2.73,3.74,NA,13,2.53,2.241453027,NA,NA,15.88,NA,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,19.12,NA
QPB,35783,2018-02-27,1010,19,20.9,6.87,67.9,9.55,254,0.55,6.4,0.81,2.62,3.57,NA,6,1.15,2.694246421,NA,NA,18.78,NA,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,7.9,NA
QPB,35801,2018-03-06,1030,16,20.5,7.05,71.3,9,215,0.53,6.61,0.72,2.91,4.05,NA,NA,0.66,3.366062028,NA,NA,20.45,NA,NA,NA,NA,NA,NA,NA,NA,BDL,BDL,NA,NA,NA,NA,NA,10.2,NA
QPB,35819,2018-03-13,1030,15,21.6,7.03,76.2,9.28,211,0.58,7.27,0.7,3.16,5.4,NA,NA,1.1,NA,0.22,NA,20.9,NA,NA,NA,NA,NA,NA,NA,NA,BDL,BDL,NA,NA,NA,NA,BDL,8.9,NA
QPB,35837,2018-03-20,1100,14,21.5,7.04,78.3,8.61,218,0.48,6.69,0.66,2.78,4.62,NA,NA,0.96,NA,0.29,NA,20.51,0.07,NA,NA,NA,NA,NA,NA,NA,BDL,BDL,NA,NA,NA,NA,NA,11.9,NA
QPB,35855,2018-03-27,1025,14,21.6,6.82,78.7,9.12,267,0.63,6.64,0.74,3.18,4.21,6,NA,0.91,3.402396973,0.35,NA,19.28,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1,NA
QPB,35873,2018-04-03,1102,14,21.4,6.89,78.4,8.95,206,0.58,6.8,0.7,3.21,4.28,NA,NA,0.92,3.55418012,0.24,NA,23.28,0.04,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,7.2,NA
QPB,35891,2018-04-10,1030,13,22.2,7.06,83.9,8.96,188,0.52,6.87,0.69,3.45,4.48,NA,NA,1.16,4.78658671,0.27,NA,20.32,0.08,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,19.7,NA
QPB,35909,2018-04-17,1115,20,21.9,6.97,75.9,10.86,504,0.89,6.41,0.72,2.79,3.69,NA,NA,2.64,2.038767503,0.57,NA,14.37,0.07,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,17.08,NA
QPB,35927,2018-04-24,1107,16,21.9,6.99,74.2,9.48,190,0.61,6.4,0.74,2.85,3.91,NA,NA,1.34,NA,0.25,NA,18.73,0.05,NA,NA,NA,NA,NA,NA,NA,BDL,BDL,NA,NA,NA,NA,NA,7.4,NA
QPB,35945,2018-05-01,1100,14,22.7,7.06,78.1,8.82,203,0.52,6.74,0.7,3.21,4.29,6,NA,0.85,5.04,0.25,NA,22.71,0.05,NA,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,13.4,NA
QPB,35963,2018-05-08,1105,20,21.9,6.93,68.4,9.56,216,0.65,6.2,0.73,2.59,3.52,6,NA,1.79,3.072,0.3,NA,14.52,0.07,NA,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,9.87,NA
QPB,35981,2018-05-15,1115,19,22.2,7.01,66.2,9.71,238,0.72,6.3,0.68,2.16,2.53,NA,5,2.12,2.171473721,0.38,NA,15.3,0.14,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,11.8,NA
QPB,35999,2018-05-22,1115,19,22.1,7.11,64,9.75,189,0.6,6.42,0.69,2.53,3,NA,6,1.43,2.497257219,0.28,NA,17.83,0.09,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,7.91,NA
QPB,36017,2018-05-29,1115,18,22.5,7.07,63.3,9.59,264,0.47,6.53,0.75,2.94,4.08,6,6,1.27,2.692986992,0.29,NA,16.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BDL,10.6,NA
QPB,36035,2018-06-05,845,14,22.9,7.17,72.7,8.48,104,0.42,6.47,0.64,2.88,4.11,NA,6,0.77,4.116656182,0.17,NA,22.3,0.07,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,11.8,NA
QPB,36053,2018-06-12,1020,20,22.8,7.16,73.2,9.47,236,0.71,6.36,0.74,2.99,4.12,NA,12,2.78,3.277611806,0.38,NA,16.61,0.15,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,35.36,NA
QPB,36071,2018-06-19,1025,13,23.5,7.03,80.5,8.35,113,0.56,6.53,0.6,3.08,4.28,6,8,0.85,5.015545021,0.19,NA,20.8,0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.37,NA
QPB,36089,2018-06-26,1100,15,22.8,7.18,70.1,8.61,180,0.48,6.21,0.68,2.85,3.9,NA,NA,0.99,2.730182704,0.2,NA,17.91,0.03,NA,NA,NA,NA,NA,NA,NA,BDL,BDL,NA,NA,NA,NA,NA,7.5,NA
QPB,36107,2018-07-03,1050,13,23.3,7.22,77.4,9.01,126,0.54,6.99,0.66,3.27,4.18,NA,7,0.89,4.367818146,0.19,NA,21.46,0.07,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,17.43,NA
QPB,36125,2018-07-10,955,18,22.7,6.85,62.6,8.91,227,0.64,5.77,0.62,2.28,3.22,8,NA,2.13,2.7585412,0.33,NA,13.64,0.1,NA,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,11.5,NA
QPB,36143,2018-07-17,950,15,23,7.03,72.3,8.85,145,0.62,6.29,0.61,2.86,4.07,10,8,1.98,2.943838353,0.28,NA,17.81,0.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.29,NA
QPB,36161,2018-07-24,1040,13,23.1,7.16,79.1,8.74,87,0.5,6.65,0.61,3.39,4.67,NA,7,NA,NA,NA,NA,19.88,NA,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,8,NA
QPB,36179,2018-07-31,1110,12,23.5,7.06,81.2,NA,172,0.97,NA,0.89,3,5.46,NA,27,1.8,3.937656742,0.54,NA,21.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.1,NA
QPB,36197,2018-08-07,1118,13,NA,NA,NA,8.5,169,0.57,6.32,0.65,2.81,4.17,NA,NA,2.06,NA,0.36,NA,20.59,0.19,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,7.68,NA
QPB,36215,2018-08-14,1156,12,23.4,7.19,78,8.14,184,0.59,6.13,0.57,3.36,4.55,NA,NA,1.95,3.373318276,0.28,NA,16.03,0.1,NA,NA,NA,NA,NA,NA,NA,BDL,BDL,NA,NA,NA,NA,NA,21,NA
QPB,36233,2018-08-21,1041,16,23.1,7.03,62.9,8.07,133,0.59,5.99,0.59,2.8,3.91,NA,7,2.33,2.956004831,0.22,NA,17.11,0.08,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,7.6,NA
QPB,36251,2018-08-28,1316,20,23.1,6.72,58.5,7.89,185,0.59,5.31,0.63,2.15,2.98,NA,NA,2.31,2.477239192,0.3,NA,12.76,0.11,NA,NA,NA,NA,NA,NA,NA,BDL,BDL,NA,NA,NA,NA,NA,8.9,NA
QPB,36269,2018-09-04,1251,22,23.2,6.39,56.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.52,NA
QPB,36287,2018-09-11,1330,14,23.9,6.97,77,8.76,166,0.44,6.6,0.59,3.35,4.42,NA,NA,0.18,4.526794206,0.2,NA,20.57,0.04,NA,NA,NA,NA,NA,NA,NA,BDL,BDL,NA,NA,NA,NA,NA,9.4,NA
QPB,36305,2018-09-18,1224,14,23.5,7,76.6,8.66,159,0.48,6.48,0.58,3.43,4.54,NA,NA,0.69,4.508573927,0.21,NA,19.11,0.05,NA,NA,NA,NA,NA,NA,NA,BDL,BDL,NA,NA,NA,NA,NA,7.3,NA
QPB,36323,2018-09-25,1146,20,23,6.72,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.79,NA,NA,NA,NA,NA,NA,NA,NA,BDL,BDL,NA,NA,NA,NA,NA,15,NA
QPB,36341,2018-10-02,1146,16,22.4,6.93,68.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.06,2.510063443,0.24,NA,21.87,NA,NA,NA,NA,NA,NA,NA,NA,BDL,BDL,NA,NA,NA,NA,NA,3.1,NA
QPB,36359,2018-10-09,1015,17,22.6,6.81,63.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.1,NA
QPB,36377,2018-10-16,1036,21,22.4,6.58,61.3,7.63,147,0.43,5.44,0.49,2.51,3.56,NA,NA,2.62,2.816179,0.24,NA,15.35,0.09,NA,NA,NA,NA,NA,NA,NA,BDL,BDL,NA,NA,NA,NA,NA,12.42,NA
QPB,36395,2018-10-23,1304,20,22.7,6.68,59.3,7.79,164,0.44,5.33,0.49,2.36,3.36,NA,NA,1.75,2.870129705,0.2,NA,13.87,0.04,NA,NA,NA,NA,NA,NA,NA,BDL,BDL,NA,NA,NA,NA,NA,10.42,NA
QPB,36413,2018-10-30,957,15,22,6.64,69.7,7.8,166,0.37,6.13,0.47,2.16,3.54,NA,NA,NA,NA,NA,NA,19.59,NA,NA,NA,NA,NA,NA,NA,NA,BDL,BDL,NA,NA,NA,NA,NA,12.5,NA
QPB,36431,2018-11-06,1136,22,22,6.38,56.4,7.54,195,0.47,5.05,0.52,2.08,2.98,16,NA,1.26,NA,0.26,NA,14.39,0.04,NA,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,12.96,NA
QPB,36449,2018-11-13,1048,30,22.3,7.15,48.3,7.18,148,0.58,4.74,0.55,1.81,2.79,NA,NA,3.19,2.212,0.27,NA,11.42,0.12,NA,NA,NA,NA,NA,NA,NA,BDL,BDL,NA,NA,NA,NA,NA,7.71,NA
QPB,36467,2018-11-20,1040,19,21.9,6.58,65,8.85,197,0.41,6.07,0.51,2.6,3.86,NA,NA,0.74,3.802,0.25,NA,17.87,0.06,NA,NA,NA,NA,NA,NA,NA,BDL,BDL,NA,NA,NA,NA,NA,7.2,NA
QPB,36485,2018-11-27,1158,18,22,6.87,70.9,8.61,191,0.41,6.34,0.48,3.29,4.23,NA,7,0.99,3.914415374,0.25,NA,19.84,0.06,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,6.9,NA
QPB,36503,2018-12-04,1145,14,21.8,6.97,70.7,8.5,186,0.41,6.4,0.52,3.24,4.41,11,NA,1.06,3.842009727,0.27,NA,20.81,0.08,NA,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,5.5,NA
QPB,36521,2018-12-11,911,14,21.3,6.88,70.4,8.62,193,0.42,6.29,0.48,3.18,4.23,22,6,0.86,3.545331126,0.31,NA,19.17,0.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.79,NA
QPB,36539,2018-12-18,956,14,21,6.92,71.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.01,3.601112101,0.25,NA,20.33,NA,NA,NA,NA,NA,NA,NA,NA,BDL,BDL,NA,NA,NA,NA,NA,7.3,NA
QPB,36557,2018-12-25,1155,15,21.5,6.81,81.07,8.05,NA,0.47,6.06,0.41,3.45,4.38,9,10,1.82,4.552464068,0.14,NA,18.21,0.13,NA,BDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QPB,36575,2019-01-02,1101,15,20.8,6.97,65.9,8.95,58,0.5,6.21,0.52,2.96,4.13,NA,NA,1.26,3.624219912,0.18,NA,21.63,0.12,NA,NA,NA,NA,NA,NA,NA,BDL,BDL,NA,NA,NA,NA,NA,8.4,NA
QPB,36593,2019-01-08,1129,14,20.9,6.86,71.8,8.8,62,0.48,6.4,0.52,3.18,4.47,NA,NA,1.1,4.178480623,0.2,NA,19.56,0.13,NA,NA,NA,NA,NA,NA,NA,BDL,BDL,NA,NA,NA,NA,NA,31.17,NA
QPB,36611,2019-01-15,1127,14,20.6,6.94,72.7,8.81,11,0.51,6.41,0.48,3.63,4.58,NA,NA,0.99,4.033869817,0.13,NA,20.27,0.12,NA,NA,NA,NA,NA,NA,NA,BDL,BDL,NA,NA,NA,NA,NA,14.04,NA
QPB,36629,2019-01-22,1104,14,20.5,6.8,68.2,8.11,112,0.51,6.06,0.49,3.21,4.37,NA,NA,1.34,2.876557649,0.18,NA,19.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,7.4,NA
QPB,36647,2019-01-29,1200,14,20.6,6.96,69.4,6.16,86,0.34,4.5,0.32,2.52,3.42,NA,6,0.64,3.571672152,0.16,NA,17.33,0.08,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,4.6,NA
QPB,36665,2019-02-05,1136,13,20.4,6.85,72.5,8.16,66,0.48,6.15,0.45,3.45,4.55,NA,NA,0.69,4.659532724,0.19,NA,18.28,0.12,NA,NA,NA,NA,NA,NA,NA,BDL,BDL,NA,NA,NA,NA,NA,9.9,NA
QPB,36683,2019-02-12,1100,16,20.5,6.63,59.8,7.92,71,0.62,5.55,0.45,2.8,3.81,NA,4,2.13,3.382541378,0.14,NA,13.41,0.07,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,7.3,NA
QPB,36701,2019-02-19,1110,13,20.8,6.81,72.3,8.53,114,0.5,6.45,0.43,2.85,3.75,NA,6,0.95,1.583538616,0.13,NA,18.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.7,NA
QPB,36719,2019-02-26,914,15,20.5,7,71.1,6.72,121,0.44,4.9,0.37,2.72,3.62,8,28,1.11,3.895933303,0.2,NA,16.63,0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.81,NA
QPB,36737,2019-03-05,935,15,20.6,6.63,67.4,8.28,121,0.54,5.95,0.37,2.99,4.27,NA,NA,1.29,3.041917865,0.16,NA,NA,0.04,NA,NA,NA,NA,NA,NA,NA,BDL,BDL,NA,NA,NA,NA,NA,5.8,NA
QPB,36755,2019-03-12,1117,15,20.7,6.74,66.1,8.48,129,0.57,5.87,0.5,3.02,4.19,NA,14,1.59,2.847486554,0.27,NA,16.75,0.14,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,18.5,NA
QPB,36773,2019-03-19,1107,13,20.7,6.75,74.4,8.94,161,0.41,6.66,0.55,3.77,5.14,27,14,1,4.382175037,0.23,NA,20.89,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.43,NA
QPB,36791,2019-03-26,1129,13,21,6.94,69.8,8.36,129,0.49,6.14,0.47,3.23,4.63,NA,8,1.63,4.122080273,0.18,NA,19.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA
QPB,36809,2019-04-02,1108,12,21.8,6.94,79.2,8.89,NA,0.53,6.7,0.48,3.61,5,NA,11,1.15,3.696664361,NA,NA,23.07,0.05,NA,BDL,NA,NA,NA,NA,NA,BDL,NA,NA,NA,BDL,NA,NA,8.1,NA
QPB,36827,2019-04-09,1005,12,21.1,6.79,79.3,8.97,NA,0.39,6.74,0.46,3.79,5.28,NA,13,0.68,NA,0.15,NA,23.31,NA,NA,BDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.7,NA
QPB,36845,2019-04-16,1144,12,21.7,7.12,82.3,9.04,129,0.47,6.76,0.45,3.86,5.42,NA,NA,NA,5.684480424,NA,NA,22.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,6,NA
QPB,36863,2019-04-23,1205,12,21.9,7.2,78,8.79,NA,0.57,6.69,0.39,2.62,4.59,NA,NA,1.31,5.007220118,0.11,NA,21.62,0.11,NA,BDL,NA,NA,NA,NA,NA,BDL,BDL,NA,NA,NA,NA,NA,12.6,NA
QPB,36881,2019-04-30,1213,14,21.6,6.76,67,8.09,96,0.54,5.74,0.47,3.07,4.18,NA,NA,1.31,3.796931552,0.14,NA,17.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,7.3,NA
QPB,36898,2019-05-07,1254,15,22.3,7.07,69,8.61,62,0.52,6.28,0.52,3.42,5.53,NA,5,1.12,3.991386697,NA,NA,19.55,NA,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,BDL,NA,BDL,3.2,NA
QPB,36916,2019-05-14,1206,12,23,7.17,79.3,8.51,50,0.44,6.47,0.46,3.51,4.91,NA,NA,1.01,5.214632998,0.12,NA,21.12,0.07,NA,NA,NA,NA,NA,NA,NA,BDL,BDL,NA,NA,NA,NA,NA,4.1,NA
QPB,36934,2019-05-21,1047,NA,22,7.19,61.2,6.29,181,0.48,5.08,0.66,1.21,3.52,NA,17,0.91,2.852061565,0.18,NA,18.82,NA,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,BDL,5.6,NA
QPB,36952,2019-05-28,1142,16,22.1,6.91,66.9,7.38,69,0.53,5.86,0.39,2.91,3.73,NA,20,1.86,3.507113525,0.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.8,NA
QPB,36970,2019-06-04,1143,14,22.3,7.21,72.3,7.91,99,0.47,6.2,0.4,3.34,4.49,NA,NA,0.83,4.051096023,0.1,NA,19.35,NA,NA,NA,NA,NA,NA,NA,NA,BDL,BDL,NA,NA,NA,NA,BDL,3.2,NA
QPB,36988,2019-06-11,1008,13,22.6,7.14,NA,7.98,92,0.47,6.31,0.41,3.43,4.65,8,6,0.9,5.369747657,0.15,NA,18.57,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6,NA
QPB,37006,2019-06-18,1015,13,22.9,7.3,NA,10.28,76,0.63,7.88,0.5,3.73,4.57,6,35,1.2,4.664645061,0.13,NA,19.42,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.4,NA
QPB,37024,2019-06-25,1203,13.5,23.4,7.26,82.4,8.85,NA,0.51,6.83,0.37,3.44,4.54,NA,10,1.14,6.124081096,NA,NA,20.94,0.05,NA,BDL,NA,NA,NA,NA,NA,BDL,NA,NA,NA,BDL,NA,NA,3.8,NA
QPB,37042,2019-07-02,1155,13,23.6,7.38,84.8,8.26,111,0.5,6.9,0.35,3.36,4.53,NA,NA,0.85,5.23575955,0.13,NA,22.52,0.02,NA,NA,NA,NA,NA,NA,NA,BDL,BDL,NA,NA,NA,NA,NA,5.7,NA
QPB,37060,2019-07-09,1159,16,23.1,6.62,71.4,7.84,75,0.6,6.02,0.38,3.26,4.32,NA,6,2.67,4.688421744,0.15,NA,17.82,0.07,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,10.22,NA
QPB,37078,2019-07-16,1148,14,23.1,7.01,73.9,7.89,71,0.58,6.14,0.37,3.27,4.48,NA,7,1.77,4.92463743,0.11,NA,18.59,0.04,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,6.4,NA
QPB,37096,2019-07-23,1150,17,23.2,7.41,63.9,7.55,62,0.54,5.93,0.41,3.09,3.54,NA,8,1.28,4.465401669,0.13,NA,17.65,0.07,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,4.1,NA
QPB,37114,2019-07-30,1204,26,22.7,7.1,48.8,6.4,73,0.57,4.72,0.42,1.88,2.16,NA,5,2.51,2.011421404,0.18,NA,11.67,0.1,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,6.5,NA
