Code,Sample_ID,Sample_Date,Sample_Time,Gage_Ht,Temp,pH,Cond,Turbidity,PR_Remarks
21514,MPR,2/20/2001,1012,1.95,22,7.45,119.2,NA,
21515,MG,2/20/2001,832,4.78,22.6,7.57,167.3,NA,
21516,Q1,2/20/2001,941,9.72,21.5,7.37,117.5,NA,
21517,Q2,2/20/2001,927,0,21,7.46,110.6,NA,
21518,Q3,2/20/2001,918,4.5,21.5,7.45,96.9,NA,
21523,QS,2/27/2001,840,3.02,17,6.94,48.8,NA,
21524,QP,2/27/2001,930,1.32,17,7.02,77.1,NA,N/S
21525,QG,2/27/2001,1200,NA,16.5,7.15,54.6,NA,
21526,RI,2/27/2001,1140,1.2,18,7.33,62.1,NA,
21527,MPR,2/27/2001,1059,1.76,21,7.43,111.2,NA,
21528,MG,2/27/2001,814,4.65,21.5,7.76,151.6,NA,
21529,Q1,2/27/2001,918,9.7,NA,7.4,116.5,NA,
21530,Q2,2/27/2001,NA,NA,NA,NA,NA,NA,N/S
21531,Q3,2/27/2001,908,4.5,20,7.49,100.9,NA,
21566,QS,3/6/2001,845,2.71,18,7.28,55.5,NA,
21567,QP,3/6/2001,910,1.26,18.5,7.44,85,NA,
21568,QG,3/6/2001,1200,8.58,18,7.17,55.9,NA,"N/S in Cond., PH and PH column."
21569,RI,3/6/2001,1140,1.18,19,7.12,63.7,NA,
21570,MPR,3/6/2001,1007,1.66,22,7.72,111.1,NA,
21571,MG,3/6/2001,NA,4.4,NA,7.63,158.3,NA,
21572,Q1,3/6/2001,919,9.7,21.5,7.54,124.2,NA,
21573,Q2,3/6/2001,914,0,21.5,NA,NA,NA,small amount
21574,Q3,3/6/2001,906,4.48,21.5,7.59,96.1,NA,
21576,Q2,2/27/2001,NA,NA,NA,NA,70.4,NA,small amount of rain
21579,QS,3/13/2001,830,2.51,18.5,7.29,57.1,NA,
21580,QP,3/13/2001,910,1.24,18.5,7.49,90,NA,
21581,QG,3/13/2001,1210,8.56,18,7.23,56,NA,
21582,RI,3/13/2001,1150,1.16,19,7.15,64,NA,
21583,MPR,3/13/2001,1058,1.72,23,7.91,131.9,NA,
21584,MG,3/13/2001,750,4.42,23.46,7.68,159.3,NA,
21585,Q1,3/13/2001,929,9.7,22,7.71,130.2,NA,
21586,Q2,3/13/2001,NA,NA,NA,NA,NA,NA,NO SAMPLE
21587,Q3,3/13/2001,922,4.47,21.5,7.5,112.1,NA,
21592,QS,3/20/2001,820,2.41,19,7.25,58.1,NA,
21593,QP,3/20/2001,845,1.25,19,7.47,90.3,NA,N/S
21594,QG,3/20/2001,1240,8.56,18,7.18,56,NA,
21595,RI,3/20/2001,1220,1.17,18.5,7.11,63.4,NA,
21596,MPR,3/20/2001,1035,1.7,23,7.77,121,NA,
21597,MG,3/20/2001,NA,NA,NA,7.56,173.9,NA,
21598,Q1,3/20/2001,945,9.74,21.5,7.62,109.1,NA,
21599,Q2,3/20/2001,NA,NA,NA,NA,NA,NA,N/S
21600,Q3,3/20/2001,928,4.48,21.5,7.37,124.2,NA,
21605,QS,3/27/2001,835,2.95,19,7.08,49.8,NA,
21606,QP,3/27/2001,910,1.27,19,7.3,82.5,NA,
21607,QG,3/27/2001,1235,8.58,18,7.03,53.7,NA,
21608,RI,3/27/2001,1220,1.19,18.5,6.91,60.6,NA,
21609,MPR,3/27/2001,1050,1.8,23,7.68,100.1,NA,
21610,MG,3/27/2001,750,4.54,23.79,7.63,130.9,NA,
21611,Q1,3/27/2001,919,9.72,22,7.65,104.3,NA,
21612,Q2,3/27/2001,NA,NA,NA,NA,NA,NA,NO SAMPLE
21613,Q3,3/27/2001,910,4.48,22,7.27,87.4,NA,
21618,QS,4/3/2001,820,2.6,19,7.18,54.1,NA,
21619,QP,4/3/2001,905,1.25,19,7.35,88.9,NA,
21620,QG,4/3/2001,120,8.56,18,7.03,55.4,NA,
21621,RI,4/3/2001,100,1.18,19.5,6.91,62.1,NA,
21622,MPR,4/3/2001,1031,1.78,23.5,7.74,121.1,NA,
21623,MG,4/3/2001,845,4.35,24.44,7.9,174.7,NA,
21624,Q1,4/3/2001,920,9.71,22,7.63,129.3,NA,
21625,Q2,4/3/2001,NA,NA,NA,NA,NA,NA,NO SAMPLE
21626,Q3,4/3/2001,914,4.47,22,7.55,120.4,NA,
21631,QS,4/10/2001,950,3.04,18,7.05,46.2,NA,
21632,QP,4/10/2001,1020,1.3,18.5,7.28,75.6,NA,
21633,QG,4/10/2001,105,8.57,18.5,7.01,55,NA,
21634,RI,4/10/2001,1250,1.19,20,6.91,60.7,NA,
21635,MPR,4/10/2001,1030,1.86,23,7.61,108.5,NA,
21636,MG,4/10/2001,NA,4.6,22.7,7.8,116.8,NA,
21637,Q1,4/10/2001,923,9.72,21.5,7.58,120.8,NA,
21638,Q2,4/10/2001,NA,NA,NA,NA,NA,NA,NO SAMPLE
21639,Q3,4/10/2001,916,4.5,22,7.46,77.2,NA,
21644,QS,4/17/2001,955,2.8,19,7.12,51.8,NA,
21645,QP,4/17/2001,1015,1.3,19,7.4,80.9,NA,
21646,QG,4/17/2001,1255,8.57,18.5,7.12,55.2,NA,
21647,RI,4/17/2001,1240,1.18,19.5,7.02,62.8,NA,
21648,MPR,4/17/2001,1040,NA,23,7.78,121.8,NA,
21649,MG,4/17/2001,NA,4.44,23.9,7.82,156.5,NA,
21650,Q1,4/17/2001,930,9.74,22.5,7.72,105.9,NA,
21651,Q2,4/17/2001,922,0.22,22,NA,NA,NA,NO SAMPLE
21652,Q3,4/17/2001,915,4.84,22,7.69,108.2,NA,
21657,QS,4/24/2001,1005,4.4,18,6.68,38.8,NA,FLOODED SREAM
21658,QP,4/24/2001,1040,1.7,19,7.03,55.2,NA,FLOODED SREAM
21659,QG,4/24/2001,1240,8.6,18,6.95,50.7,NA,
21660,RI,4/24/2001,1225,1.28,19,6.74,48.6,NA,FLOODED SREAM
21661,MPR,4/24/2001,1025,NA,22,7.28,76.8,NA,
21662,MG,4/24/2001,NA,4.44,23.9,7.49,134.9,NA,
21663,Q1,4/24/2001,936,9.76,22,6.88,64.7,NA,
21664,Q2,4/24/2001,928,0.24,21.5,6.96,64.3,NA,
21665,Q3,4/24/2001,920,4.86,21.5,7.01,62,NA,
21670,QS,5/1/2001,715,3.9,19,6.65,36.7,NA,FLOODED STREAM
21671,QP,5/1/2001,740,1.6,19,6.9,52.4,NA,FLOODED STREAM
21672,QG,5/1/2001,1110,8.63,18,6.8,47.9,NA,
21673,RI,5/1/2001,1055,1.29,19,6.61,46.3,NA,
21674,MPR,5/1/2001,953,2.3,22.5,7.34,73.9,NA,
21675,MG,5/1/2001,NA,5.3,22.6,7.37,90.1,NA,
21676,Q1,5/1/2001,928,9.72,22,7.33,68.7,NA,
21677,Q2,5/1/2001,921,0.06,22,7.22,68.9,NA,
21678,Q3,5/1/2001,915,4.74,22,7.37,75.7,NA,
21683,QS,5/8/2001,700,3.36,19,6.87,45.7,NA,
21684,QP,5/8/2001,730,1.4,19.5,7.17,68.5,NA,
21685,QG,5/8/2001,1110,8.57,18.5,6.92,49.2,NA,
21686,RI,5/8/2001,1050,1.22,19,6.82,55,NA,
21687,MPR,5/8/2001,1230,1.98,25,7.48,85.2,NA,
21688,MG,5/8/2001,NA,4.8,NA,7.62,143.1,NA,
21689,Q1,5/8/2001,1147,9.7,23,7.26,89.2,NA,
21690,Q2,5/8/2001,1203,0.08,24,7.35,122.3,NA,
21691,Q3,5/8/2001,1210,4.58,23,7.48,74.4,NA,
21696,QS,5/15/2001,640,3,20,7.48,55.3,NA,
21697,QP,5/15/2001,710,1.34,20,7.7,82.5,NA,
21698,QG,5/15/2001,1015,8.54,19,7.35,54.2,NA,
21699,RI,5/15/2001,1000,1.2,19,7.27,61.6,NA,
21700,MPR,5/15/2001,1032,1.71,24.5,7.75,107.5,NA,
21701,MG,5/15/2001,NA,4.52,NA,7.84,145.6,NA,
21702,Q1,5/15/2001,959,9.7,23,7.7,105.1,NA,
21703,Q2,5/15/2001,955,NA,23,7.69,84.6,NA,
21704,Q3,5/15/2001,948,4.56,22.5,7.53,94.8,NA,
21709,QS,5/22/2001,650,2.9,21,7.23,55.7,NA,
21710,QP,5/22/2001,720,1.34,20.5,7.35,86.1,NA,
21711,QG,5/22/2001,1100,8.53,19,7.06,54.4,NA,
21712,RI,5/22/2001,1040,1.21,19,6.98,61.3,NA,
21713,MPR,5/22/2001,1120,1.82,24,7.65,130,NA,
21714,MG,5/22/2001,900,4.44,26.35,7.46,193,NA,
21715,Q1,5/22/2001,1004,9.7,23,7.79,134.4,NA,
21716,Q2,5/22/2001,958,0.06,23.5,7.6,122.9,NA,
21717,Q3,5/22/2001,950,4.6,23,7.69,113.1,NA,
21722,QS,5/29/2001,750,3,20.5,7.15,51.3,NA,
21723,QP,5/29/2001,815,1.3,20.5,7.35,81.6,NA,
21724,QG,5/29/2001,1200,8.53,19.5,7.07,54.8,NA,
21725,RI,5/29/2001,1140,1.18,21,6.98,60.8,NA,
21726,MPR,5/29/2001,945,1.75,24.08,7.39,103,NA,
21727,MG,5/29/2001,NA,4.52,25.3,7.52,136.2,NA,
21728,Q1,5/29/2001,940,9.7,23.5,6.87,137.2,NA,
21729,Q2,5/29/2001,934,0,23.5,7,124,NA,
21730,Q3,5/29/2001,930,4.5,23.5,7.17,114.2,NA,
21735,QS,6/5/2001,750,2.84,20.8,7.07,54.4,NA,
21736,QP,6/5/2001,820,1.36,20,7.37,85.8,NA,
21737,QG,6/5/2001,1150,8.6,19,7.03,53.2,NA,
21738,RI,6/5/2001,1135,1.32,19,6.89,56.1,NA,
21739,MPR,6/5/2001,1017,2.38,25,7.72,85.3,NA,
21740,MG,6/5/2001,810,4.52,25.76,7.86,183.7,NA,
21741,Q1,6/5/2001,1000,9.88,23,7,47.2,NA,
21742,Q2,6/5/2001,946,0.28,23,7.15,57.7,NA,
21743,Q3,6/5/2001,938,4.98,23,7.26,53.3,NA,
21748,QS,6/12/2001,750,2.62,21,7.21,56.8,NA,
21749,QP,6/12/2001,820,1.25,21,7.4,93.2,NA,
21750,QG,6/12/2001,1140,8.54,19,7.13,56.6,NA,
21751,RI,6/12/2001,1120,1.16,20,7.07,64.7,NA,
21752,MPR,6/12/2001,945,1.77,25,7.87,130,NA,
21753,MG,6/12/2001,800,4.38,26.34,7.55,191.7,NA,
21754,Q1,6/12/2001,919,9.76,23.5,7.58,132.1,NA,
21755,Q2,6/12/2001,910,0,23,7.38,118.8,NA,
21756,Q3,6/12/2001,905,4.5,23.5,7.31,109.4,NA,
21761,QS,6/19/2001,900,2.56,21,7.23,56.8,NA,
21762,QP,6/19/2001,920,1.24,21,7.6,96,NA,
21763,QG,6/19/2001,1150,8.52,19,7.36,57.5,NA,
21764,RI,6/19/2001,1130,1.16,20,7.25,65.5,NA,
21765,MPR,6/19/2001,1016,1.78,25.5,7.9,126.9,NA,
21766,MG,6/19/2001,810,4.39,25.64,7.65,166.3,NA,
21767,Q1,6/19/2001,925,9.72,23,7.69,158.4,NA,
21768,Q2,6/19/2001,917,0,23,7.46,112.3,NA,
21769,Q3,6/19/2001,912,4.5,23.5,7.44,106.1,NA,
21774,QS,6/26/2001,NA,NA,NA,NA,55.6,NA,
21775,QP,6/26/2001,NA,NA,NA,NA,94.2,NA,
21776,QG,6/26/2001,NA,NA,NA,NA,56.7,NA,
21777,RI,6/26/2001,NA,NA,NA,NA,65.6,NA,
21778,MPR,6/26/2001,1022,1.82,27,7.7,193.1,NA,
21779,MG,6/26/2001,805,4.5,26.85,7.81,189.8,NA,
21780,Q1,6/26/2001,930,9.7,24,7.72,111.2,NA,
21781,Q2,6/26/2001,900,0,24,7.41,119.7,NA,
21782,Q3,6/26/2001,910,4.5,24,7.48,117.7,NA,
21787,QS,7/3/2001,NA,NA,NA,NA,47.8,NA,
21788,QP,7/3/2001,NA,NA,NA,NA,73.1,NA,
21789,QG,7/3/2001,NA,NA,NA,NA,55,NA,
21790,RI,7/3/2001,NA,NA,NA,NA,60.1,NA,
21791,MPR,7/3/2001,1042,1.98,25.5,7.81,98,NA,
21792,MG,7/3/2001,800,4.81,26.06,7.62,123.6,NA,
21793,Q1,7/3/2001,940,9.8,24,7.6,113.3,NA,
21794,Q2,7/3/2001,NA,NA,NA,NA,NA,NA,NO SAMPLE
21795,Q3,7/3/2001,900,4.5,24,7.5,100.4,NA,
21800,QS,7/10/2001,NA,NA,NA,NA,54.6,NA,
21801,QP,7/10/2001,NA,NA,NA,NA,88.2,NA,
21802,QG,7/10/2001,NA,NA,NA,NA,57.1,NA,
21803,RI,7/10/2001,NA,NA,NA,NA,65.5,NA,
21804,MPR,7/10/2001,1000,1.78,25.5,7.83,158.9,NA,
21805,MG,7/10/2001,805,4.38,26.72,7.72,176.6,NA,
21806,Q1,7/10/2001,935,9.76,23.5,7.66,197.2,NA,
21807,Q2,7/10/2001,900,0,24,7.52,103.5,NA,
21808,Q3,7/10/2001,908,4.48,24,7.53,104.6,NA,
21813,QS,7/17/2001,NA,NA,NA,NA,54.7,NA,
21814,QP,7/17/2001,NA,NA,NA,NA,87.5,NA,
21815,QG,7/17/2001,NA,NA,NA,NA,54.9,NA,
21816,RI,7/17/2001,NA,NA,NA,NA,63.9,NA,
21817,MPR,7/17/2001,NA,1.4,25.5,7.78,177.3,NA,
21818,MG,7/17/2001,NA,4.48,26.4,7.59,174.9,NA,
21819,Q1,7/17/2001,NA,4.76,24,7.53,122.1,NA,
21820,Q2,7/17/2001,NA,0,24.09,7.32,115.98,NA,
21821,Q3,7/17/2001,NA,4.48,23.68,6.73,72.9,NA,
21826,QS,7/24/2001,NA,NA,NA,NA,48.7,NA,FLOODED
21827,QP,7/24/2001,NA,NA,NA,NA,62.7,NA,FLOODED
21828,QG,7/24/2001,NA,NA,NA,NA,54.7,NA,
21829,RI,7/24/2001,NA,NA,NA,NA,61.4,NA,
21830,MPR,7/24/2001,945,2.18,25,7.89,113.2,NA,
21831,MG,7/24/2001,740,4.5,27.14,7.4,159.1,NA,
21832,Q1,7/24/2001,855,9.74,24,7.7,221,NA,
21833,Q2,7/24/2001,847,0,24,7.38,108,NA,
21834,Q3,7/24/2001,840,4.5,23.8,7.47,93.4,NA,
21839,QS,7/31/2001,NA,NA,NA,NA,49.3,NA,
21840,QP,7/31/2001,NA,NA,NA,NA,71,NA,
21841,QG,7/31/2001,NA,NA,NA,NA,52.2,NA,
21842,RI,7/31/2001,NA,NA,NA,NA,53.9,NA,
21843,MPR,7/31/2001,1105,2.3,25,7.5,107.4,NA,
21844,MG,7/31/2001,800,4.44,26.33,7.69,129.6,NA,
21845,Q1,7/31/2001,1004,9.74,23.5,7.4,97.4,NA,
21846,Q2,7/31/2001,956,0.02,23.5,NA,95.7,NA,
21847,Q3,7/31/2001,950,4.52,23.5,7.55,97.9,NA,
21852,QS,8/7/2001,NA,NA,NA,NA,45.3,NA,
21853,QP,8/7/2001,NA,NA,NA,NA,70.2,NA,
21854,QG,8/7/2001,NA,NA,NA,NA,51,NA,
21855,RI,8/7/2001,NA,NA,NA,NA,57.1,NA,
21856,MPR,8/7/2001,1006,2.6,25,7.41,78.7,NA,
21857,MG,8/7/2001,800,4.88,25.8,7.58,87.5,NA,
21858,Q1,8/7/2001,922,9.76,24,7.48,101.5,NA,
21859,Q2,8/7/2001,925,0,24.5,7.31,87.6,NA,
21860,Q3,8/7/2001,920,4.5,24,7.36,84.1,NA,
21865,QS,8/14/2001,NA,NA,NA,NA,49.7,NA,
21866,QP,8/14/2001,NA,NA,NA,NA,75.4,NA,
21867,QG,8/14/2001,NA,NA,NA,NA,52.9,NA,
21868,RI,8/14/2001,NA,NA,NA,NA,60.1,NA,
21869,MPR,8/14/2001,1041,2.06,25,7.64,99.4,NA,
21870,MG,8/14/2001,805,4.61,26.14,7.6,125.5,NA,
21871,Q1,8/14/2001,932,9.76,23.5,7.54,189.3,NA,
21872,Q2,8/14/2001,925,4.48,24,7.44,NA,NA,NO SAMPLE
21873,Q3,8/14/2001,NA,NA,NA,NA,93.8,NA,
21878,QS,8/21/2001,NA,NA,NA,NA,50.5,NA,
21879,QP,8/21/2001,NA,NA,NA,NA,78.2,NA,
21880,QG,8/21/2001,NA,NA,NA,NA,52.8,NA,
21881,RI,8/21/2001,NA,NA,NA,NA,59.8,NA,
21882,MPR,8/21/2001,1040,2.02,25.05,7.52,96.7,NA,
21883,MG,8/21/2001,805,4.69,26.43,7.8,121,NA,
21884,Q1,8/21/2001,947,9.72,24,6.97,105.1,NA,
21885,Q2,8/21/2001,939,4.48,24,7.34,NA,NA,NO SAMPLE
21886,Q3,8/21/2001,NA,NA,NA,NA,86.2,NA,
21891,QS,8/28/2001,NA,NA,NA,NA,39.9,NA,
21892,QP,8/28/2001,NA,NA,NA,NA,56,NA,
21893,QG,8/28/2001,NA,NA,NA,NA,42,NA,
21894,RI,8/28/2001,NA,NA,NA,NA,39.5,NA,Flooded
21895,MPR,8/28/2001,1050,2.76,24,7.57,72.8,NA,
21896,MG,8/28/2001,830,5.2,24.6,7.5,95.3,NA,
21897,Q1,8/28/2001,1015,9.76,23.8,7.4,83.6,NA,
21898,Q2,8/28/2001,955,0.3,23.8,7.26,67.3,NA,
21899,Q3,8/28/2001,948,4.8,23.5,7.06,67.2,NA,
21904,QS,9/4/2001,830,3.32,22.4,7.27,46.1,NA,
21905,QP,9/4/2001,850,1.38,22.8,7.44,73,NA,
21906,QG,9/4/2001,1220,8.58,21.3,7.14,51.7,NA,
21907,RI,9/4/2001,1200,1.22,22.5,7,57.2,NA,
21908,MPR,9/4/2001,958,1.78,25,7.43,82.5,NA,
21909,MG,9/4/2001,815,4.95,25.2,7.54,130.2,NA,
21910,Q1,9/4/2001,935,9.74,23.5,7.57,116.4,NA,
21911,Q2,9/4/2001,928,0.2,24,7.43,95,NA,
21912,Q3,9/4/2001,920,4.56,23.5,7.44,90.5,NA,
21917,QS,9/11/2001,740,2.92,23.3,7.23,54,NA,
21918,QP,9/11/2001,755,1.32,23.1,7.38,84.3,NA,
21919,QG,9/11/2001,1115,8.56,21.4,7.11,53.9,NA,
21920,RI,9/11/2001,1104,1.19,22.1,7.02,61.1,NA,
21921,MPR,9/11/2001,1025,1.52,26,7.59,111.3,NA,
21922,MG,9/11/2001,820,4.74,26.8,7.66,152.1,NA,
21923,Q1,9/11/2001,940,9.7,23.5,7.61,116.9,NA,
21924,Q2,9/11/2001,931,0.16,24,7.68,89.2,NA,
21925,Q3,9/11/2001,923,4.54,24,7.64,98.6,NA,
21930,QS,9/18/2001,740,2.94,23.3,7.23,54.4,NA,
21931,QP,9/18/2001,805,1.29,23.1,7.39,86.9,NA,
21932,QG,9/18/2001,NA,NA,NA,NA,NA,NA,No sample collected. No vehicle available.
21933,RI,9/18/2001,NA,NA,NA,NA,NA,NA,No sample collected. No vehicle available.
21934,MPR,9/18/2001,1030,1.48,25.5,7.52,102.6,NA,
21935,MG,9/18/2001,830,4.7,26.6,7.61,146.2,NA,
21936,Q1,9/18/2001,935,9.72,24,7.61,115.5,NA,
21937,Q2,9/18/2001,928,0.08,24,7.52,107.2,NA,
21938,Q3,9/18/2001,920,4.52,24,7.91,91.7,NA,
21943,QS,9/25/2001,745,3.44,22.3,7.21,45.3,NA,
21944,QP,9/25/2001,805,1.34,22.7,7.38,77.3,NA,
21945,QG,9/25/2001,1140,8.56,21.4,7.05,50.9,NA,
21946,RI,9/25/2001,1120,1.2,22.4,6.84,53.9,NA,
21947,MPR,9/25/2001,1008,1.66,25,7.63,93.8,NA,
21948,MG,9/25/2001,800,4.9,25.5,7.6,136.3,NA,
21949,Q1,9/25/2001,922,9.72,23.5,7.53,113.3,NA,
21950,Q2,9/25/2001,917,0.02,24,7.23,107.5,NA,
21951,Q3,9/25/2001,910,4.54,24,7.39,101.1,NA,
21956,QS,10/2/2001,737,2.8,23.3,7.23,54.5,NA,
21957,QP,10/2/2001,755,1.24,23.1,7.37,86.8,NA,
21958,QG,10/2/2001,1200,8.55,21.6,7.03,54.3,NA,
21959,RI,10/2/2001,1140,1.19,22.5,6.92,62.4,NA,
21960,MPR,10/2/2001,1029,1.46,25,7.48,126.3,NA,
21961,MG,10/2/2001,800,4.56,27.37,7.55,191.7,NA,
21962,Q1,10/2/2001,920,9.72,24,7.48,109.9,NA,
21963,Q2,10/2/2001,901,NA,NA,NA,NA,NA,NO SAMPLE
21964,Q3,10/2/2001,906,4.52,24,7.46,111.6,NA,
21969,QS,10/9/2001,730,3.96,22.2,6.88,42.7,NA,
21970,QP,10/9/2001,745,1.52,22.7,7.12,65.7,NA,
21971,QG,10/9/2001,1230,8.58,21.6,6.91,49,NA,
21972,RI,10/9/2001,1215,1.28,23,6.7,48.7,NA,
21973,MPR,10/9/2001,1105,2.04,24.5,7.56,92.1,NA,
21974,MG,10/9/2001,800,5.5,25.21,7.72,158.2,NA,
21975,Q1,10/9/2001,918,9.74,24,7.44,94.3,NA,
21976,Q2,10/9/2001,900,0.06,24,7.37,110.2,NA,
21977,Q3,10/9/2001,850,4.6,24,7.39,89.3,NA,
21982,QS,10/16/2001,800,3.8,21.4,6.89,40.6,NA,
21983,QP,10/16/2001,818,1.56,22.1,7.07,57.3,NA,
21984,QG,10/16/2001,1150,8.58,21.1,6.9,50.4,NA,
21985,RI,10/16/2001,1135,1.27,21.6,6.69,51.3,NA,
21986,MPR,10/16/2001,1044,1.99,23.5,7.37,73.2,NA,
21987,MG,10/16/2001,915,5.24,24.09,7.59,99.9,NA,
21988,Q1,10/16/2001,1017,0.05,23.5,7.59,202,NA,
21989,Q2,10/16/2001,1000,9.72,23.5,7.49,81.5,NA,
21990,Q3,10/16/2001,945,4.56,23.5,7.5,73.8,NA,
21995,QS,10/23/2001,840,3.52,22,7.27,44.1,NA,
21996,QP,10/23/2001,906,1.42,22.5,7.32,67.3,NA,
21997,QG,10/23/2001,1150,8.56,21.2,7.37,54.8,NA,
21998,RI,10/23/2001,1135,1.21,22.1,7.31,59.4,NA,
21999,MPR,10/23/2001,NA,NA,NA,7.62,88.9,NA,
22000,MG,10/23/2001,731,5.27,24.41,7.51,126,NA,
22001,Q1,10/23/2001,945,9.7,23.5,7.36,104.6,NA,
22002,Q2,10/23/2001,930,0.07,24,7.29,92.8,NA,
22003,Q3,10/23/2001,938,4.63,23.5,7.56,92,NA,
22008,QS,10/30/2001,740,3.2,22.2,7.24,48.8,NA,
22009,QP,10/30/2001,755,1.32,22.5,7.44,80.2,NA,
22010,QG,10/30/2001,1110,8.63,21.2,7.1,48.7,NA,
22011,RI,10/30/2001,1055,1.4,21.5,6.9,53.6,NA,
22012,MPR,10/30/2001,1017,1.73,24,7.87,90.3,NA,
22013,MG,10/30/2001,800,4.86,24.8,7.64,132.2,NA,
22014,Q1,10/30/2001,942,9.78,23.3,7.1,83.2,NA,
22015,Q2,10/30/2001,938,0.28,23.5,7.15,64.4,NA,
22016,Q3,10/30/2001,933,4.78,24,7.12,89.8,NA,
22021,QS,11/6/2001,750,3.4,22,7.11,47.1,NA,
22022,QP,11/6/2001,810,1.34,22.2,7.33,76.6,NA,
22023,QG,11/6/2001,1031,8.58,21.3,7.07,51.9,NA,
22024,RI,11/6/2001,1012,1.24,21.5,6.93,56.3,NA,
22025,MPR,11/6/2001,131,1.8,24,7.26,69.9,NA,
22026,MG,11/6/2001,736,4.89,24.13,7.54,145.5,NA,
22027,Q1,11/6/2001,100,9.68,23,7.4,97,NA,
22028,Q2,11/6/2001,1244,0.06,23,7.21,45.3,NA,
22029,Q3,11/6/2001,1250,4.52,23,7.26,53.7,NA,
22034,QS,11/13/2001,820,3.4,21.2,7.1,47.9,NA,
22035,QP,11/13/2001,837,1.46,21.8,7.27,71.4,NA,
22036,QG,11/13/2001,1150,8.6,20.9,6.93,51.2,NA,
22037,RI,11/13/2001,1132,1.3,21.2,6.8,55.5,NA,
22038,MPR,11/13/2001,1042,2.08,23.5,7.49,98.4,NA,
22039,MG,11/13/2001,930,4.58,23.59,7.66,137.2,NA,
22040,Q1,11/13/2001,1001,9.83,23,7.37,105.2,NA,
22041,Q2,11/13/2001,952,0.17,23,7.51,94.7,NA,
22042,Q3,11/13/2001,944,4.68,22.5,7.51,89.7,NA,
22047,QS,11/20/2001,827,3.06,20.8,7.1,52.1,NA,
22048,QP,11/20/2001,849,1.36,21.3,7.27,73.3,NA,
22049,QG,11/20/2001,1250,8.58,20.5,7.02,53.4,NA,
22050,RI,11/20/2001,1234,1.26,21,6.88,58.6,NA,
22051,MPR,11/20/2001,1038,1.71,23.5,7.61,93,NA,
22052,MG,11/20/2001,800,4.6,23.1,7.86,135.3,NA,
22053,Q1,11/20/2001,950,9.7,22.5,7.55,105.7,NA,
22054,Q2,11/20/2001,845,0.18,22,7.7,141.2,NA,
22055,Q3,11/20/2001,840,4.6,22,7.54,92.6,NA,
22060,QS,11/27/2001,734,3.2,19.9,7.48,47.1,NA,
22061,QP,11/27/2001,756,1.36,20.6,7.63,73.9,NA,
22062,QG,11/27/2001,125,8.56,19.9,7.42,52.6,NA,
22063,RI,11/27/2001,103,1.26,20.5,7.24,56.9,NA,
22064,MPR,11/27/2001,913,1.8,21.5,7.69,80,NA,
22065,MG,11/27/2001,854,4.64,22.5,7.88,139.9,NA,
22066,Q1,11/27/2001,946,9.76,22,7.49,118.6,NA,
22067,Q2,11/27/2001,940,0.16,21.8,7.43,88.9,NA,
22068,Q3,11/27/2001,934,4.6,21.5,7.4,69.8,NA,
22073,QS,12/4/2001,753,3.36,20.7,7.57,38,NA,
22074,QP,12/4/2001,810,1.34,21.2,7.74,64.7,NA,
22075,QG,12/4/2001,1148,8.56,20.4,7.38,43.7,NA,
22076,RI,12/4/2001,1131,1.24,21.1,7.2,47.8,NA,
22077,MPR,12/4/2001,1058,1.79,23,7.59,57.9,NA,
22078,MG,12/4/2001,1118,4.7,24.03,7.72,74.2,NA,
22079,Q1,12/4/2001,1035,9.74,22.8,7.44,85.3,NA,
22080,Q2,12/4/2001,1020,0.1,22.3,7.5,72.2,NA,
22081,Q3,12/4/2001,1013,4.58,22,7.51,72.9,NA,
22086,QS,12/11/2001,737,3.54,21,6.85,43.2,NA,
22087,QP,12/11/2001,753,1.44,21.5,7.1,70,NA,
22088,QG,12/11/2001,1109,8.74,20.5,6.84,42.7,NA,
22089,RI,12/11/2001,1048,1.28,20.7,6.76,55.9,NA,
22090,MPR,12/11/2001,1038,2.4,22.5,7.37,70.2,NA,
22091,MG,12/11/2001,1102,5.01,NA,7.58,111.6,NA,
22092,Q1,12/11/2001,945,9.79,23,7.31,117.5,NA,
22093,Q2,12/11/2001,950,0.2,23,7.38,73.9,NA,
22094,Q3,12/11/2001,928,4.76,22.5,7.39,66.2,NA,
22099,QS,12/18/2001,820,4.82,20.8,7.14,34.9,NA,flooded
22100,QP,12/18/2001,835,1.9,21.4,7.3,52.4,NA,flooded
22101,QG,12/18/2001,1200,8.66,20.5,7.19,45.4,NA,
22102,RI,12/18/2001,1145,1.48,20.8,6.81,40.6,NA,
22103,MPR,12/18/2001,830,3.14,22.48,7.4,NA,NA,
22104,MG,12/18/2001,908,5.56,23.1,7.45,NA,NA,
22105,Q1,12/18/2001,923,9.82,22.5,7.27,165.5,NA,
22106,Q2,12/18/2001,914,0.24,22.5,7.48,133.4,NA,
22107,Q3,12/18/2001,902,4.8,23.3,7.43,114.9,NA,
22112,QS,12/26/2001,940,3.62,20,6.46,46.7,NA,
22113,QP,12/26/2001,955,1.56,20.8,6.7,68.7,NA,
22114,QG,12/26/2001,1145,8.64,20.2,6.37,49.1,NA,
22115,RI,12/26/2001,1125,1.38,20.5,6.21,52.9,NA,
22116,MPR,12/26/2001,NA,2.38,21.6,7.42,93.3,NA,
22117,MG,12/26/2001,758,5.11,21.74,NA,101.1,NA,
